id,city_id,city_name,state,clinical,clinical_sus,icu,icu_sus,kind,organization
2612143,500270,Campo Grande,MS,32,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2613298,250150,Bananeiras,PB,30,30,0,0,HOSPITAL GERAL,MUNICIPIO
2613301,250190,Belém,PB,20,20,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2613328,250630,Guarabira,PB,25,23,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2613344,250820,Lagoa de Dentro,PB,15,15,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2613360,251590,Serraria,PB,7,7,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2613379,251600,Solânea,PB,27,27,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2613409,250350,Cacimba de Dentro,PB,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2613417,250630,Guarabira,PB,64,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2613476,250370,Cajazeiras,PB,104,104,14,9,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2613492,250740,Jericó,PB,9,9,0,0,HOSPITAL GERAL,MUNICIPIO
2613522,250890,Mamanguape,PB,30,30,0,0,HOSPITAL GERAL,MUNICIPIO
2613530,251090,Paulista,PB,22,22,0,0,HOSPITAL GERAL,MUNICIPIO
2613549,251390,São Bento,PB,29,29,0,0,HOSPITAL GERAL,MUNICIPIO
2613565,251450,São José de Piranhas,PB,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2613611,250920,Massaranduba,PB,41,41,3,1,HOSPITAL GERAL,MUNICIPIO
2613638,251200,Pocinhos,PB,43,43,0,0,HOSPITAL GERAL,MUNICIPIO
2613689,250130,Aroeiras,PB,34,34,0,0,HOSPITAL GERAL,MUNICIPIO
2613697,250770,Juazeirinho,PB,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2613735,250400,Campina Grande,PB,147,143,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2613743,250400,Campina Grande,PB,67,33,14,14,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2613751,210790,Passagem Franca,MA,53,53,0,0,HOSPITAL GERAL,MUNICIPIO
2614391,150553,Parauapebas,PA,1,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
2614634,150553,Parauapebas,PA,34,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2615339,320260,iconha,ES,24,22,2,2,HOSPITAL GERAL,FUNDACAO PRIVADA
2615711,150370,Itupiranga,PA,41,41,0,0,HOSPITAL GERAL,MUNICIPIO
2615738,150034,Água Azul do Norte,PA,33,33,0,0,HOSPITAL GERAL,MUNICIPIO
2615746,150553,Parauapebas,PA,75,75,29,29,HOSPITAL GERAL,MUNICIPIO
2615754,150553,Parauapebas,PA,36,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2615762,150553,Parauapebas,PA,25,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2615770,150420,Marabá,PA,23,0,1,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2615797,150420,Marabá,PA,91,91,0,0,HOSPITAL GERAL,MUNICIPIO
2615800,150420,Marabá,PA,28,20,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2615819,150420,Marabá,PA,19,0,1,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL
2615835,150080,Ananindeua,PA,49,41,10,6,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2615843,150280,Curralinho,PA,21,21,1,1,HOSPITAL GERAL,MUNICIPIO
2615991,150555,Pau D'Arco,PA,18,18,0,0,HOSPITAL GERAL,MUNICIPIO
2616181,150835,Vitória do Xingu,PA,27,27,1,1,HOSPITAL GERAL,MUNICIPIO
2616211,150548,Pacajá,PA,25,25,1,1,HOSPITAL GERAL,MUNICIPIO
2616483,150345,Ipixuna do Pará,PA,46,46,0,0,HOSPITAL GERAL,MUNICIPIO
2616491,150230,Capitão Poço,PA,55,0,1,0,HOSPITAL GERAL,EMPRESARIO (INDIVIDUAL)
2616513,150812,Ulianópolis,PA,60,59,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2616718,530010,Brasília,DF,6,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2619717,150442,Marituba,PA,88,48,19,19,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2619725,150010,Abaetetuba,PA,1,0,1,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE SIMPLES LIMITADA
2619938,150530,Oriximiná,PA,14,14,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2619946,150797,Terra Santa,PA,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2620006,150805,Trairão,PA,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2620111,500070,Anastácio,MS,18,16,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2620421,290960,Crisópolis,BA,19,19,0,0,HOSPITAL GERAL,MUNICIPIO
2620464,291050,Entre Rios,BA,55,55,0,0,HOSPITAL GERAL,MUNICIPIO
2620871,412810,Umuarama,PR,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2621584,150440,Marapanim,PA,14,14,1,1,HOSPITAL GERAL,MUNICIPIO
2621592,150840,Xinguara,PA,51,51,0,0,HOSPITAL GERAL,MUNICIPIO
2621606,150840,Xinguara,PA,46,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2621614,150810,Tucuruí,PA,119,119,40,32,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2621622,150810,Tucuruí,PA,30,0,6,0,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
2621630,150810,Tucuruí,PA,25,0,4,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2621649,150810,Tucuruí,PA,40,40,0,0,HOSPITAL GERAL,MUNICIPIO
2622319,150275,Concórdia do Pará,PA,21,21,0,0,HOSPITAL GERAL,MUNICIPIO
2622459,150800,Tomé-Açu,PA,79,71,1,1,HOSPITAL GERAL,MUNICIPIO
2622475,150445,Medicilândia,PA,33,33,0,0,UNIDADE MISTA,MUNICIPIO
2622491,150563,Piçarra,PA,16,16,0,0,UNIDADE MISTA,MUNICIPIO
2626659,421800,Tijucas,SC,60,36,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2626667,420470,Cunha Porã,SC,39,36,1,1,HOSPITAL GERAL,FUNDACAO PRIVADA
2626705,520870,Goiânia,GO,7,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2626748,320220,Fundão,ES,11,11,0,0,PRONTO ATENDIMENTO,MUNICIPIO
2627183,291060,Esplanada,BA,33,33,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2627256,291340,Igaporã,BA,22,22,1,1,HOSPITAL GERAL,MUNICIPIO
2627329,292100,Mata De São João,BA,22,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2627418,292100,Mata De São João,BA,30,30,1,1,HOSPITAL GERAL,MUNICIPIO
2627442,292330,Ouriçangas,BA,11,11,0,0,HOSPITAL GERAL,MUNICIPIO
2628023,320420,Piúma,ES,12,12,0,0,HOSPITAL GERAL,MUNICIPIO
2629992,320290,Itarana,ES,36,33,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2630079,320170,Conceição do Castelo,ES,16,16,1,1,HOSPITAL GERAL,MUNICIPIO
2630524,260060,Alagoinha,PE,10,10,0,0,UNIDADE MISTA,MUNICIPIO
2631180,261540,Toritama,PE,23,23,0,0,HOSPITAL GERAL,MUNICIPIO
2634309,261410,Sertânia,PE,16,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2635798,261360,São José do Egito,PE,14,9,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2637294,261160,Recife,PE,1,1,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
2638835,260230,Bonito,PE,42,42,0,0,HOSPITAL GERAL,MUNICIPIO
2638843,261200,Sairé,PE,17,17,0,0,UNIDADE MISTA,MUNICIPIO
2638851,261240,Sanharó,PE,10,10,0,0,UNIDADE MISTA,MUNICIPIO
2638878,261090,Pesqueira,PE,97,97,0,0,HOSPITAL GERAL,MUNICIPIO
2638894,261330,São Joaquim do Monte,PE,28,28,0,0,HOSPITAL GERAL,MUNICIPIO
2638908,260310,Cachoeirinha,PE,14,14,0,0,UNIDADE MISTA,MUNICIPIO
2638916,260580,Frei Miguelinho,PE,8,8,0,0,UNIDADE MISTA,MUNICIPIO
2638924,260370,Canhotinho,PE,24,24,0,0,HOSPITAL GERAL,MUNICIPIO
2638932,261030,Paranatama,PE,16,16,0,0,UNIDADE MISTA,MUNICIPIO
2638940,261230,Saloá,PE,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2638959,260750,Itaíba,PE,19,19,0,0,HOSPITAL GERAL,MUNICIPIO
2638967,260860,Lagoa do ouro,PE,22,22,0,0,HOSPITAL GERAL,MUNICIPIO
2638975,260830,Jupi,PE,7,7,0,0,HOSPITAL GERAL,MUNICIPIO
2638991,260600,Garanhuns,PE,34,34,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2639009,260600,Garanhuns,PE,68,44,11,11,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2639025,260210,Bom Conselho,PE,38,38,0,0,HOSPITAL GERAL,MUNICIPIO
2639033,261010,Palmeirina,PE,8,8,0,0,UNIDADE MISTA,MUNICIPIO
2639041,260280,Buíque,PE,26,26,0,0,HOSPITAL GERAL,MUNICIPIO
2639068,260510,Custódia,PE,29,28,3,3,UNIDADE MISTA,MUNICIPIO
2639092,260660,Ibimirim,PE,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2639106,261080,Pedra,PE,17,17,1,1,HOSPITAL GERAL,MUNICIPIO
2639114,260740,Itacuruba,PE,10,10,0,0,UNIDADE MISTA,MUNICIPIO
2639157,261520,Terra Nova,PE,8,8,0,0,UNIDADE MISTA,MUNICIPIO
2639173,261260,Santa Maria da Boa Vista,PE,33,33,0,0,HOSPITAL GERAL,MUNICIPIO
2639203,260980,Orocó,PE,8,8,0,0,UNIDADE MISTA,MUNICIPIO
2639211,260875,Lagoa Grande,PE,17,17,0,0,HOSPITAL GERAL,MUNICIPIO
2639238,260020,Afrânio,PE,31,31,0,0,HOSPITAL GERAL,MUNICIPIO
2639246,260300,Cabrobó,PE,55,55,0,0,HOSPITAL GERAL,MUNICIPIO
2639254,260110,Araripina,PE,42,35,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2639262,260110,Araripina,PE,123,105,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2639270,261430,Moreilândia,PE,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2639297,260690,Iguaraci,PE,13,13,0,0,UNIDADE MISTA,MUNICIPIO
2639300,261440,Solidão,PE,11,6,0,0,UNIDADE MISTA,MUNICIPIO
2639319,261590,Tuparetama,PE,36,36,0,0,UNIDADE MISTA,MUNICIPIO
2639327,260710,Ingazeira,PE,3,3,0,0,UNIDADE MISTA,MUNICIPIO
2639343,260680,Igarassu,PE,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2639432,410690,Curitiba,PR,6,6,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
2640244,410690,Curitiba,PR,3,3,11,11,HOSPITAL ESPECIALIZADO,AUTARQUIA FEDERAL
2642638,420290,Brusque,SC,3,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
2643561,530010,Brasília,DF,0,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2644681,293300,Valente,BA,12,11,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2644711,293050,Serrinha,BA,33,29,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2644738,293300,Valente,BA,23,22,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2644789,290840,Conceição Do Coité,BA,50,0,1,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2644800,290840,Conceição Do Coité,BA,14,14,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2644827,290360,Biritinga,BA,11,11,0,0,HOSPITAL GERAL,MUNICIPIO
2644835,293310,Várzea Do Poço,BA,23,23,0,0,HOSPITAL GERAL,MUNICIPIO
2645157,530010,Brasília,DF,189,189,27,10,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2645254,210465,Governador Newton Bello,MA,1,1,0,0,UNIDADE MISTA,MUNICIPIO
2646277,210300,Caxias,MA,5,0,0,0,UNIDADE MISTA,SOCIEDADE EMPRESARIA LIMITADA
2646358,210960,Rosário,MA,19,19,0,0,HOSPITAL GERAL,MUNICIPIO
2646366,211153,São Pedro da Água Branca,MA,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2646404,210070,Anajatuba,MA,19,19,0,0,HOSPITAL GERAL,MUNICIPIO
2646439,210542,Itinga do Maranhão,MA,58,58,0,0,PRONTO SOCORRO GERAL,AUTARQUIA MUNICIPAL
2646447,210240,Cajapió,MA,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2646463,211085,São Francisco do Brejão,MA,20,20,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2646471,211200,Tasso Fragoso,MA,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2646498,210970,Sambaíba,MA,13,13,0,0,UNIDADE MISTA,MUNICIPIO
2646536,211130,São Luís,MA,101,101,16,16,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2646544,211150,São Mateus do Maranhão,MA,47,47,0,0,HOSPITAL GERAL,MUNICIPIO
2646560,210390,Duque Bacelar,MA,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2646587,210180,Benedito Leite,MA,15,15,0,0,HOSPITAL GERAL,MUNICIPIO
2646595,211180,Sítio Novo,MA,23,23,0,0,HOSPITAL GERAL,MUNICIPIO
2646617,211160,São Raimundo das Mangabeiras,MA,33,33,0,0,UNIDADE MISTA,MUNICIPIO
2646633,210610,Loreto,MA,16,16,2,2,UNIDADE MISTA,MUNICIPIO
2646668,211130,São Luís,MA,52,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2646676,210735,Nova Olinda do Maranhão,MA,31,31,4,4,HOSPITAL GERAL,MUNICIPIO
2646773,500270,Campo Grande,MS,22,16,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2646927,500270,Campo Grande,MS,2,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
2646943,500540,Maracaju,MS,38,32,2,2,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2647036,290570,Camaçari,BA,51,0,11,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2647095,172210,Xambioá,TO,20,20,0,0,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2649497,530010,Brasília,DF,158,0,78,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2649527,530010,Brasília,DF,59,59,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2649764,290840,Conceição Do Coité,BA,9,6,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2649985,291660,Itapitanga,BA,15,15,0,0,UNIDADE MISTA,MUNICIPIO
2650355,530010,Brasília,DF,0,0,0,0,CENTRO DE PARTO NORMAL - ISOLADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2650533,320300,Iúna,ES,55,50,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2651343,170210,Araguaína,TO,18,0,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2651351,230440,Fortaleza,CE,32,31,16,16,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2651394,230440,Fortaleza,CE,321,295,7,7,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2651505,500450,Itaporã,MS,17,17,1,1,HOSPITAL GERAL,MUNICIPIO
2651610,500660,Ponta Porã,MS,94,94,10,10,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2652099,420530,Faxinal dos Guedes,SC,24,19,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2652706,150480,Monte Alegre,PA,40,40,0,0,HOSPITAL GERAL,MUNICIPIO
2652722,150480,Monte Alegre,PA,17,0,0,0,UNIDADE MISTA,SOCIEDADE EMPRESARIA LIMITADA
2653125,292610,Retirolândia,BA,20,20,0,0,HOSPITAL GERAL,MUNICIPIO
2653230,291370,Inhambupe,BA,32,32,0,0,HOSPITAL GERAL,MUNICIPIO
2653494,292520,Pojuca,BA,30,22,2,2,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2653567,292740,Salvador,BA,0,0,0,0,HOSPITAL/DIA - ISOLADO,FUNDACAO PRIVADA
2653699,292700,Rio Real,BA,43,43,0,0,HOSPITAL GERAL,MUNICIPIO
2653818,520870,Goiânia,GO,20,20,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2653923,240810,Natal,RN,311,311,66,66,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2653931,240810,Natal,RN,2,2,0,0,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2653982,240810,Natal,RN,203,203,32,32,HOSPITAL GERAL,AUTARQUIA FEDERAL
2654016,240810,Natal,RN,117,0,21,0,HOSPITAL ESPECIALIZADO,SOCIEDADE ANONIMA FECHADA
2654024,240810,Natal,RN,12,0,2,0,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
2654032,240810,Natal,RN,107,0,35,0,HOSPITAL ESPECIALIZADO,SOCIEDADE ANONIMA FECHADA
2654253,240810,Natal,RN,22,16,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE SIMPLES LIMITADA
2654261,240810,Natal,RN,65,57,15,15,HOSPITAL ESPECIALIZADO,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2655411,510340,Cuiabá,MT,66,66,23,23,HOSPITAL GERAL,FUNDACAO FEDERAL
2655438,510340,Cuiabá,MT,24,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE SIMPLES LIMITADA
2655780,510770,Rosário Oeste,MT,52,46,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2655802,510263,Campo Novo do Parecis,MT,24,23,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2655837,210725,Nova Colinas,MA,10,10,0,0,UNIDADE MISTA,MUNICIPIO
2655896,211190,Sucupira do Norte,MA,19,17,0,0,HOSPITAL GERAL,MUNICIPIO
2655918,210720,Nina Rodrigues,MA,10,10,0,0,UNIDADE MISTA,MUNICIPIO
2655969,210930,Presidente Vargas,MA,17,17,0,0,UNIDADE MISTA,MUNICIPIO
2656159,210600,Lima Campos,MA,28,28,0,0,HOSPITAL GERAL,MUNICIPIO
2656833,240810,Natal,RN,5,2,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2656930,240810,Natal,RN,113,38,37,5,HOSPITAL GERAL,SOCIEDADE ANONIMA FECHADA
2656981,240810,Natal,RN,11,0,0,0,CLINICA/CENTRO DE ESPECIALIDADE,SOCIEDADE EMPRESARIA LIMITADA
2658275,420845,itapoá,SC,1,1,0,0,UNIDADE MISTA,MUNICIPIO
2658372,420500,Dionísio Cerqueira,SC,34,26,2,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2658496,280030,Aracaju,SE,79,0,19,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2658542,280120,Canindé de São Francisco,SE,27,27,0,0,HOSPITAL GERAL,MUNICIPIO
2658666,280030,Aracaju,SE,1,0,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2658801,171575,Palmeirópolis,TO,21,21,0,0,HOSPITAL GERAL,MUNICIPIO
2658860,171790,Ponte Alta do Tocantins,TO,5,5,0,0,HOSPITAL GERAL,MUNICIPIO
2659069,290320,Barreiras,BA,60,52,0,0,HOSPITAL GERAL,MUNICIPIO
2659107,510340,Cuiabá,MT,136,125,53,43,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2659204,411850,Pato Branco,PR,6,6,0,0,HOSPITAL/DIA - ISOLADO,SOCIEDADE EMPRESARIA LIMITADA
2659417,500110,Aquidauana,MS,55,50,18,14,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2659549,521000,Inhumas,GO,5,0,0,0,HOSPITAL ESPECIALIZADO,SOCIEDADE EMPRESARIA LIMITADA
2659603,500769,São Gabriel do Oeste,MS,32,32,0,0,HOSPITAL GERAL,MUNICIPIO
2659832,520870,Goiânia,GO,3,3,0,0,HOSPITAL ESPECIALIZADO,AUTARQUIA FEDERAL
2659999,291280,Ibirapuã,BA,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2660091,293050,Serrinha,BA,33,27,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2660113,290460,Brumado,BA,9,0,0,0,HOSPITAL GERAL,SOCIEDADE SIMPLES LIMITADA
2660210,291110,Formosa Do Rio Preto,BA,24,24,2,2,UNIDADE MISTA,MUNICIPIO
2660229,290150,Anguera,BA,5,5,0,0,HOSPITAL GERAL,MUNICIPIO
2660253,291380,Ipecaetá,BA,10,10,0,0,HOSPITAL GERAL,MUNICIPIO
2660717,420220,Benedito Novo,SC,2,1,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2662876,420930,Lages,SC,8,0,0,0,UNIDADE MISTA,SOCIEDADE EMPRESARIA LIMITADA
2662914,420930,Lages,SC,55,33,12,12,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2663422,421110,Monte Castelo,SC,20,18,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2663953,230420,Crato,CE,5,5,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
2664151,230900,Mucambo,CE,34,34,0,0,UNIDADE MISTA,MUNICIPIO
2664283,231010,Palmácia,CE,12,12,0,0,UNIDADE MISTA,MUNICIPIO
2664364,230495,Guaiúba,CE,13,13,0,0,HOSPITAL GERAL,MUNICIPIO
2664372,230526,Ibaretama,CE,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2664666,231160,Redenção,CE,34,34,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2664690,231040,Paramoti,CE,23,23,0,0,HOSPITAL GERAL,MUNICIPIO
2664879,420540,Florianópolis,SC,77,77,14,14,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2664984,421210,Palmitos,SC,64,52,2,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2664992,420330,Campo Alegre,SC,30,19,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2665085,420260,Bom Retiro,SC,43,38,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2665107,420810,Itaiópolis,SC,21,20,0,0,HOSPITAL GERAL,FUNDACAO MUNICIPAL
2665190,231230,São Benedito,CE,14,14,0,0,HOSPITAL GERAL,MUNICIPIO
2665271,520870,Goiânia,GO,50,0,9,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2665352,412535,São Jorge do Patrocínio,PR,16,16,0,0,HOSPITAL GERAL,MUNICIPIO
2665743,240200,Caicó,RN,8,8,0,0,CENTRO DE ATENCAO PSICOSSOCIAL,MUNICIPIO
2665751,240200,Caicó,RN,10,0,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO FEDERAL
2665778,240200,Caicó,RN,54,47,3,3,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2665883,420280,Braço do Norte,SC,63,45,0,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2666138,421960,Xavantina,SC,23,16,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2666626,410720,Dois Vizinhos,PR,47,38,1,1,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2666723,410840,Francisco Beltrão,PR,72,0,9,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2666731,410840,Francisco Beltrão,PR,51,47,11,11,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2667711,170710,Divinópolis do Tocantins,TO,15,15,0,0,HOSPITAL GERAL,MUNICIPIO
2667746,170610,Cristalândia,TO,5,5,0,0,HOSPITAL GERAL,MUNICIPIO
2667754,171700,Pindorama do Tocantins,TO,3,3,0,0,HOSPITAL GERAL,MUNICIPIO
2668696,220202,Buriti dos Montes,PI,12,12,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2668718,220300,Cristalândia do Piauí,PI,8,8,0,0,UNIDADE MISTA,ORGAO PUBLICO DO PODER EXECUTIVO MUNICIPAL
2672111,150840,Xinguara,PA,21,17,0,0,HOSPITAL GERAL,SOCIEDADE EMPRESARIA LIMITADA
2672154,421000,Luiz Alves,SC,38,37,2,2,HOSPITAL GERAL,FUNDACAO PRIVADA
2672197,530010,Brasília,DF,63,63,20,20,HOSPITAL GERAL,ORGAO PUBLICO DO PODER EXECUTIVO ESTADUAL OU DO DISTRITO FEDERAL
2672839,421770,Sombrio,SC,86,86,1,1,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2673800,410830,Foz do Iguaçu,PR,20,0,0,0,HOSPITAL GERAL,COOPERATIVA
2673886,150553,Parauapebas,PA,29,0,4,0,HOSPITAL GERAL,ASSOCIACAO PRIVADA
2673916,530010,Brasília,DF,203,203,12,12,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2673932,520870,Goiânia,GO,156,156,20,20,HOSPITAL ESPECIALIZADO,ASSOCIACAO PRIVADA
2674327,421130,Navegantes,SC,28,26,0,0,HOSPITAL GERAL,FUNDACAO MUNICIPAL
2674513,292550,Prado,BA,34,34,0,0,HOSPITAL GERAL,MUNICIPIO
2674769,150240,Castanhal,PA,66,66,2,2,HOSPITAL GERAL,MUNICIPIO
